image_id,category,置信度,score
129830,veterinarians_office,0.983,4.923312883
86684,hill,0.7077,4.85915493
182211,pub/indoor,0.9916,5.245967742
892249,planetarium/outdoor,0.553,4.722222222
915575,bathroom,0.9665,5.752
704133,industrial_area,0.9944,5.253424658
905076,rice_paddy,0.9836,3.824242424
761158,mountain_snowy,0.5912,5.639240506
75683,booth/indoor,0.8475,4.24
929970,planetarium/outdoor,0.6835,6.304123711
3095,dentists_office,0.8934,4.521126761
833654,pulpit,0.6142,5.919831224
181346,coffee_shop,0.989,5.752688172
569796,mountain,0.58,5.811428571
268029,engine_room,0.9666,4.084158416
399790,closet,0.5221,4.62835249
661231,atrium/public,0.8212,6.532994924
920368,train_railway,0.7086,6.447761194
202239,waiting_room,0.9659,4.991735537
957161,art_school,0.8415,5.578947368
608162,volcano,0.5834,5.122065728
79697,basketball_court/outdoor,0.9392,5.486486486
694400,canal/urban,0.5368,5.7875
889420,mausoleum,0.7581,5.2
473600,canal/natural,0.8087,5.165680473
308650,wine_cellar/bottle_storage,0.9324,5.263888889
504319,stable,0.7911,5.97005988
567688,playroom,0.5237,5.228426396
316853,fishpond,0.7674,4.844897959
435231,hospital_room,0.9717,5.867579909
281546,butte,0.6263,5.602564103
209355,stable,0.9136,5.985507246
793487,iceberg,0.9874,5.10989011
635458,music_store,0.7722,5.4375
105248,athletic_field/outdoor,0.8722,4.237288136
51206,slum,0.7222,5.67839196
539733,elevator/door,0.5316,5.4375
21303,fairway,0.7548,5.130434783
828448,bamboo_forest,1.0,4.907949791
39082,construction_site,0.852,5.040178571
49691,parlor,0.8325,4.761261261
118426,forest_path,0.9405,5.465346535
880699,hayfield,0.5866,5.329545455
261385,river,0.5594,5.18815331
428598,train_railway,0.5969,5.55
400118,escalator/indoor,0.5076,5.397111913
508906,ice_skating_rink/indoor,0.9904,5.435406699
121564,staircase,0.9818,5.794952681
231270,apartment_building/outdoor,0.7264,4.809338521
656842,industrial_area,0.9255,6.664092664
102030,closet,0.6091,3.942307692
419864,carrousel,0.5424,4.304878049
32532,street,0.8727,4.72985782
204003,fairway,0.742,5.431095406
695086,islet,0.7214,5.497237569
342017,attic,0.9828,6.3671875
431138,wheat_field,0.9993,5.792134831
314267,martial_arts_gym,0.9719,6.059139785
95241,underwater/coral_reef,0.6666,5.549132948
12890,clean_room,0.8733,4.244897959
759375,elevator/door,0.5057,5.221621622
536421,racecourse,0.9834,5.696969697
768585,mausoleum,0.5271,4.417322835
628985,motel,0.5379,5.662207358
163401,islet,0.6471,5.643356643
365201,sea_cliff,0.5773,4.480836237
896492,chemistry_lab,0.8639,6.32195122
487617,parking_garage/indoor,0.5482,4.936073059
309611,boat_deck,0.6274,4.469767442
4757,art_school,0.829,5.251879699
625120,skatepark,0.5492,6.840490798
60729,iceberg,0.7684,6.014652015
527095,casino/indoor,0.7796,5.430656934
275222,raft,0.9955,5.4543379
505394,ballroom,0.5699,5.573770492
674473,swamp,0.5569,6.13372093
406049,marsh,0.7492,5.488636364
180316,diner/indoor,0.566,5.597938144
288974,tower,0.7387,5.055
611471,childs_room,0.5296,6.070063694
223866,desert/vegetation,0.9137,5.852140078
531809,slum,0.842,6.270833333
209789,casino/indoor,0.9548,4.843003413
769279,boat_deck,0.53,5.071856287
677864,bow_window/outdoor,0.6418,5.292517007
680737,beauty_salon,0.9194,6.083056478
910879,viaduct,0.5345,5.720779221
428789,bullring,0.9034,5.670807453
626877,planetarium/outdoor,0.7257,6.668539326
136798,atrium/public,0.7232,6.186813187
860722,desert/vegetation,0.5496,5.841726619
894684,playroom,0.5997,5.133858268
613087,clothing_store,0.6902,5.382608696
3070,firing_range/indoor,0.9996,5.738675958
632313,lift_bridge,0.6564,6.557788945
454024,game_room,0.8162,4.819148936
757262,sea_cliff,0.9848,5.512820513
818630,pharmacy,0.5959,5.050314465
445197,railroad_track,0.6828,6.481675393
870852,art_school,0.5798,4.832579186
873672,vineyard,0.8878,6.578616352
740353,physics_laboratory,0.5011,5.607361963
569780,water_tower,0.8237,5.81042654
835081,electrical_substation,0.7116,5.626126126
9179,clothing_store,0.5188,4.726495726
569192,desert/vegetation,0.8874,4.703488372
637527,bullring,0.5357,6.706185567
861097,planetarium/outdoor,0.9982,6.616438356
676622,wind_farm,0.9425,5.553571429
532187,doorway/outdoor,0.5042,5.35862069
486498,phone_booth,0.7558,6.440677966
669559,volcano,0.6295,5.554166667
468314,playroom,0.5518,5.358208955
104713,industrial_area,0.953,5.675531915
47273,elevator_shaft,0.646,6.215827338
675638,stage/indoor,0.672,5.721854305
925618,childs_room,0.5565,6.060810811
389703,archive,0.929,5.240384615
693490,planetarium/outdoor,0.5438,5.373417722
798022,forest_path,0.9799,6.871111111
121134,covered_bridge/exterior,0.5103,6.293548387
522560,pulpit,0.9671,5.391534392
756328,clothing_store,0.8448,5.473913043
322908,abbey,0.7996,5.430555556
68037,residential_neighborhood,0.6163,4.906122449
51388,fire_escape,0.6689,5.743455497
387223,boardwalk,0.9057,4.404958678
389957,marsh,0.8083,5.4
415068,stadium/football,0.5579,5.206214689
761573,stage/indoor,0.5352,4.694805195
437463,waterfall/plunge,0.5316,5.473988439
63108,playground,0.9744,5.922779923
10199,train_railway,0.7396,5.228723404
471277,viaduct,0.9153,5.728395062
233861,desert/vegetation,0.6953,6.254310345
192227,castle,0.5398,5.42081448
751907,railroad_track,0.5191,5.722543353
926501,cathedral/indoor,0.8497,6.044117647
46191,cathedral/outdoor,0.7977,5.8125
896052,ticket_booth,0.5917,4.821989529
830867,windmill,0.9966,6.023809524
824231,canyon,0.6627,6.113475177
684857,railroad_track,0.8409,5.802884615
72045,pharmacy,0.9083,5.549618321
69620,forest_road,0.9603,5.365591398
52851,gift_shop,0.783,5.880434783
768987,forest_path,0.8394,5.278911565
70186,planetarium/outdoor,0.7016,5.025089606
72628,house,0.7656,5.33460076
375420,fishpond,0.677,4.851851852
854521,pulpit,0.5161,5.322429907
156812,archive,0.6364,5.410958904
446130,hill,0.7733,6.221198157
803635,catacomb,0.5469,5.416666667
913332,beauty_salon,0.6107,5.587412587
6814,garbage_dump,0.7766,5.380952381
734891,power_plant/outdoor,0.5416,4.441176471
245983,construction_site,0.9496,4.818604651
838334,rice_paddy,0.8869,6.221698113
443009,boathouse,0.5027,4.740350877
148532,baseball_field,0.9354,5.598214286
656236,staircase,0.9939,5.869047619
244612,control_tower/outdoor,0.9562,4.971962617
229971,youth_hostel,0.7486,5.218855219
927066,shower,0.7236,4.974522293
750319,pagoda,0.6358,4.8
34387,river,0.6422,5.194871795
400790,veterinarians_office,0.5887,5.470588235
111317,music_store,0.532,5.609022556
674078,museum/indoor,0.5005,4.620689655
168449,waterfall/plunge,0.5337,5.684210526
762442,abbey,0.7573,4.983783784
638006,cliff,0.7731,4.615384615
550952,attic,0.6561,5.18974359
468386,reception,0.5844,5.655813953
648987,mausoleum,0.978,5.409090909
802054,staircase,0.6591,5.175324675
191075,shower,0.5282,4.411552347
604694,outhouse/outdoor,0.883,4.952631579
84064,hangar/indoor,0.5717,3.532374101
801646,garage/indoor,0.9279,4.870786517
282604,ski_slope,0.7045,6.291970803
943845,limousine_interior,0.881,5.697183099
58354,art_school,0.5824,5.758064516
795025,museum/indoor,0.8926,5.947368421
850819,hot_spring,0.719,5.629139073
349409,planetarium/outdoor,0.8404,5.881136951
613659,ice_floe,0.5909,6.025477707
45641,reception,0.79,4.952173913
154715,veterinarians_office,0.7799,5.896396396
729013,clean_room,0.9513,4.902564103
742182,viaduct,0.9209,5.782051282
339680,burial_chamber,0.8772,5.321167883
117814,pharmacy,0.6279,4.530054645
36755,playground,0.8894,4.132653061
2367,highway,0.8036,4.737556561
564473,attic,0.8076,5.715328467
637028,dam,0.7323,4.714285714
99183,rice_paddy,0.5635,5.273356401
278531,forest_path,0.5591,5.779591837
37359,clothing_store,0.7422,5.02027027
192311,booth/indoor,0.586,5.481751825
821510,catacomb,0.756,5.737226277
182903,hospital_room,0.6079,4.869565217
907836,martial_arts_gym,0.9134,4.991525424
8062,closet,0.5775,6.254545455
28463,fairway,0.9442,5.06
539511,art_studio,0.5252,4.633507853
594562,driveway,0.5847,4.632768362
165976,train_station/platform,0.7616,5.667721519
83951,fishpond,0.8729,4.755813953
622693,escalator/indoor,0.6085,5.443243243
874330,dentists_office,0.9992,6.524444444
432489,elevator_shaft,0.8891,5.6
789906,waiting_room,0.9222,4.73015873
163579,engine_room,0.7807,4.733576642
830805,playroom,0.82,5.641025641
580877,street,0.9279,4.78358209
830387,palace,0.5839,4.787878788
44660,iceberg,0.865,4.80733945
373761,athletic_field/outdoor,0.7396,4.578723404
443001,waterfall/plunge,0.7007,5.649484536
149826,casino/indoor,0.8379,5.255
143774,hospital_room,0.5806,4.419254658
544884,wind_farm,0.5868,6.521400778
579653,mountain,0.7169,5.315789474
20228,wet_bar,0.9434,5.659292035
896973,heliport,0.8205,4.87394958
456219,corridor,0.8944,6.388185654
136671,building_facade,0.5591,5.154696133
850777,ski_slope,0.8588,5.05625
515559,cockpit,0.8219,4.854700855
135339,mountain_snowy,0.6893,5.819767442
665111,art_school,0.8741,5.877906977
393108,lock_chamber,0.519,5.040229885
20437,mausoleum,0.7102,6.951219512
295697,covered_bridge/exterior,0.5257,5.294372294
640860,igloo,0.8768,5.123188406
52084,cliff,0.7176,4.207070707
298840,medina,0.8045,5.706081081
270501,sea_cliff,0.8695,5.513605442
41398,church/outdoor,0.7241,4.839662447
730052,closet,0.5138,4.526315789
23740,escalator/indoor,0.5204,5.654545455
309794,pulpit,0.5467,5.182741117
309123,shower,0.6178,5.128205128
43193,stadium/football,0.9735,5.048034934
39176,staircase,0.9779,3.65625
810653,pagoda,0.8428,5.635135135
130971,engine_room,0.9749,5.250922509
562257,art_gallery,0.7707,5.583333333
328214,carrousel,0.6039,6.195652174
501682,sea_cliff,0.7678,6.191860465
122688,yard,0.8687,4.903954802
839629,palace,0.8372,6.382352941
177623,trench,0.5256,4.603375527
527619,parking_lot,0.7634,5.947368421
11094,highway,0.8474,5.321782178
62964,mausoleum,0.7613,5.046666667
941365,boardwalk,0.77,5.188481675
118741,art_studio,0.6583,5.714714715
944438,igloo,0.8208,6.261744966
118972,swamp,0.6022,5.247058824
509498,batters_box,0.9793,5.227488152
15612,tower,0.7413,5.821782178
447391,elevator/door,0.5385,4.539855072
568888,corn_field,0.9997,5.52173913
101679,car_interior/frontseat,0.7381,5.207831325
173597,mountain,0.6993,6.904891304
95020,gift_shop,0.7877,5.414728682
658287,stable,0.5773,7.011152416
628028,waterfall/plunge,0.6633,6.74248927
659401,wine_cellar/bottle_storage,0.8903,6.344444444
514475,office_building,0.5658,5.778301887
794930,volcano,0.928,6.016528926
404174,forest_road,0.6629,5.494382022
122746,car_interior/frontseat,0.5503,4.960227273
577762,beauty_salon,0.7047,5.6
394035,building_facade,0.8141,5.56043956
426217,beauty_salon,0.552,6.232258065
675156,electrical_substation,0.6504,4.5
578341,boat_deck,0.6217,6.723776224
482450,wine_cellar/bottle_storage,0.6898,5.436619718
152472,cliff,0.7272,5.62
871233,beauty_salon,0.8248,6.023728814
954235,highway,0.5702,3.467741935
41367,planetarium/outdoor,0.827,5.796812749
230991,hayfield,0.5336,5.624521073
10696,hot_spring,0.7136,5.865384615
732881,wine_cellar/bottle_storage,0.6508,5.455882353
931573,windmill,0.5549,5.162162162
633224,sea_cliff,0.6373,5.90990991
54102,physics_laboratory,0.6813,6.306382979
767813,canyon,0.5248,5.664335664
360350,casino/indoor,0.5468,5.232323232
186128,construction_site,0.9696,4.737588652
362247,boat_deck,0.9908,5.010309278
829511,heliport,0.9326,4.986046512
15617,waiting_room,0.6718,3.81025641
340724,bathroom,0.9799,5.911764706
94466,batters_box,0.5683,3.67578125
192905,archive,0.9232,5.697916667
722294,fire_station,0.6294,5.436548223
689508,physics_laboratory,0.8856,5.372972973
543683,medina,0.5676,5.297101449
781453,railroad_track,0.9891,5.0
690939,water_tower,0.8977,4.436708861
265856,railroad_track,0.5887,6.112612613
62408,igloo,0.5562,5.094262295
265053,pantry,0.8039,5.786458333
403336,corn_field,0.9952,5.49704142
910332,forest_path,0.6484,6.311111111
9480,attic,0.9816,4.208835341
34930,attic,0.975,3.349753695
225546,desert/vegetation,0.9477,4.369863014
236147,yard,0.9437,4.586046512
266064,game_room,0.7092,4.716981132
14937,greenhouse/indoor,0.7799,4.828877005
486111,phone_booth,0.8462,5.239669421
955080,elevator/door,0.5259,5.966216216
460382,ice_floe,0.7242,5.258741259
457772,dentists_office,0.9047,4.555555556
251793,bathroom,0.509,5.529644269
95540,bathroom,0.9677,6.307971014
704435,volcano,0.6308,4.95212766
346146,slum,0.7629,5.556149733
422609,clean_room,0.7651,5.790613718
642881,beauty_salon,0.5351,5.808695652
584770,pharmacy,0.9038,5.349693252
96922,bayou,0.5321,5.95398773
637413,burial_chamber,0.7701,6.875647668
19175,desert/sand,0.8041,5.728744939
282993,lift_bridge,0.9191,5.568265683
761991,marsh,0.5855,5.784
91028,apartment_building/outdoor,0.93,4.571428571
10249,dining_car,0.5432,6.640394089
113389,physics_laboratory,0.7838,4.835766423
263236,industrial_area,0.5641,4.812260536
453876,igloo,0.821,5.748502994
652973,firing_range/indoor,0.9496,5.460122699
2697,carrousel,0.9001,5.435185185
312454,industrial_area,0.8339,5.282828283
12666,apartment_building/outdoor,0.7345,5.87755102
678554,picnic_area,0.7217,5.793296089
658026,tree_house,0.6189,4.477876106
382859,field/cultivated,0.7726,5.638297872
379320,pulpit,0.8879,4.663967611
47606,mountain_snowy,0.8787,6.057268722
249352,music_store,0.928,4.508547009
568544,wheat_field,0.5236,6.961783439
766106,car_interior/frontseat,0.6556,4.543933054
941318,medina,0.7277,5.945945946
863812,staircase,0.942,5.140449438
150718,train_railway,0.5974,4.591346154
730043,martial_arts_gym,0.9399,5.803370787
626103,reception,0.5145,5.665236052
691774,canal/urban,0.575,4.506578947
305205,gift_shop,0.8833,6.113122172
159509,volcano,0.7935,5.484429066
785486,kennel/outdoor,0.5714,5.097142857
955641,field/cultivated,0.8337,6.25
909117,planetarium/outdoor,0.7488,5.333333333
446606,volcano,0.896,5.570048309
834474,tower,0.9966,5.161904762
933023,igloo,0.6968,5.064171123
772352,viaduct,0.6939,5.730693069
767296,driveway,0.5082,5.178807947
173541,train_station/platform,0.9633,6.296803653
24673,tower,0.6164,5.975609756
409484,fishpond,0.8471,4.148760331
61857,pagoda,0.6291,5.981818182
156465,waiting_room,0.6409,6.226993865
127347,wine_cellar/bottle_storage,0.8017,5.968421053
850385,ballroom,0.6216,5.459119497
37615,stadium/football,0.7284,5.433333333
126115,martial_arts_gym,0.7114,5.142857143
211833,waterfall/block,0.6794,5.775784753
654084,pantry,0.7975,4.476683938
296453,engine_room,0.6576,4.674074074
8204,coffee_shop,0.6654,3.922222222
328266,swamp,0.9958,6.080213904
676167,stage/indoor,0.9559,4.11409396
505906,boat_deck,0.5764,5.315175097
540777,butte,0.5518,5.825
310284,music_store,0.5382,5.739795918
211887,sea_cliff,0.6647,5.261603376
210683,bathroom,0.9953,4.789237668
676169,windmill,0.6381,6.708609272
937841,swamp,0.5873,6.405555556
906482,waterfall/plunge,0.8192,4.965811966
897627,planetarium/outdoor,0.9763,5.834170854
148513,church/outdoor,0.6788,5.102222222
129459,biology_laboratory,0.6125,6.375
116938,windmill,1.0,5.522633745
254236,picnic_area,0.8053,6.338383838
50714,highway,0.7044,3.742424242
379613,observatory/outdoor,0.6732,5.275303644
324443,volcano,0.5782,5.229665072
739665,chemistry_lab,0.7915,5.56626506
678727,stage/indoor,0.5091,6.883870968
836665,field/cultivated,0.7955,5.875
3603,gift_shop,0.6058,3.302681992
40047,heliport,0.9566,6.718562874
202950,cliff,0.8426,6.014044944
582301,skatepark,0.9985,3.850931677
522461,church/indoor,0.8898,5.022346369
377335,oilrig,0.5165,4.360169492
372936,iceberg,0.7924,5.623893805
56954,burial_chamber,0.671,5.905263158
2895,water_tower,0.7914,5.566115702
470979,shopfront,0.9615,6.983193277
246417,catacomb,0.5287,4.92760181
60645,coffee_shop,0.8897,4.231884058
847299,mountain_snowy,0.8088,5.416666667
94887,volcano,0.7252,4.292887029
818263,ice_floe,0.5253,5.4
64384,mountain_snowy,0.6708,7.698412698
851118,ballroom,0.5295,5.701149425
950599,moat/water,0.9365,5.405797101
947899,balcony/interior,0.6041,5.425531915
658763,ice_floe,0.9844,7.010752688
578509,kennel/outdoor,0.6129,5.14516129
391785,playground,0.8406,4.527363184
50947,beauty_salon,0.6492,3.966019417
295427,wet_bar,0.5582,4.552380952
62978,medina,0.8652,5.891129032
771593,street,0.5838,6.059171598
483179,ruin,0.6469,5.973262032
16811,planetarium/outdoor,0.5987,6.273743017
923146,phone_booth,0.9955,5.103626943
185956,industrial_area,0.5199,5.450171821
24102,engine_room,0.6796,7.727272727
67155,car_interior/frontseat,0.7111,5.160427807
28401,planetarium/outdoor,0.5307,4.917475728
682097,boat_deck,0.978,5.266304348
146415,windmill,0.7827,5.384858044
57090,waterfall/block,0.5746,5.248962656
612284,water_tower,0.9993,5.344155844
922851,phone_booth,0.9966,5.356020942
9577,heliport,0.9999,5.190283401
117922,butte,0.5142,5.591973244
415116,trench,0.868,4.967479675
674288,parlor,0.8349,5.896969697
306906,car_interior/frontseat,0.7292,4.142857143
943258,chemistry_lab,0.7225,5.067567568
175263,casino/indoor,0.5834,5.93040293
524628,boathouse,0.9221,6.693641618
434459,bar,0.5156,5.128571429
861153,forest_road,0.5865,5.747169811
349663,swamp,0.9372,5.985239852
864207,attic,0.6656,4.369230769
464315,ice_floe,0.5335,4.214912281
55973,ticket_booth,0.8229,5.28340081
268249,labyrinth/outdoor,0.6957,5.307692308
303311,biology_laboratory,0.502,4.941747573
15006,mausoleum,0.8869,5.914634146
65982,car_interior/frontseat,0.6513,5.089147287
34897,mausoleum,0.7068,5.158730159
69917,mountain_snowy,0.6426,4.153846154
660864,badlands,0.8639,6.59602649
881953,garage/indoor,0.7653,3.545454545
735130,elevator/door,0.802,7.230215827
613919,yard,0.8443,5.240641711
12141,staircase,0.7812,6.679245283
645576,carrousel,0.674,5.076086957
759985,shower,0.9324,4.639344262
413556,beauty_salon,0.5796,5.688172043
289673,igloo,0.7619,6.247058824
541542,rock_arch,0.9855,5.664893617
606820,viaduct,0.7984,6.068376068
791219,booth/indoor,0.5246,5.168
901396,reception,0.9943,5.527777778
420932,clothing_store,0.5688,7.449056604
898118,wine_cellar/bottle_storage,0.5251,6.228813559
13595,lift_bridge,0.97,3.621890547
339745,outhouse/outdoor,0.946,5.465968586
477420,waiting_room,0.5025,6.177514793
303420,office_building,0.6337,5.074766355
234740,tower,0.5306,6.50990099
148725,raft,0.6449,4.995454545
251940,igloo,0.8627,5.973451327
672787,village,0.8824,4.932515337
784049,motel,0.9543,5.300925926
193093,planetarium/outdoor,0.8462,5.472324723
738099,hot_spring,0.9922,6.163522013
315692,pub/indoor,0.8482,5.3
64600,boat_deck,0.9854,4.848056537
312816,escalator/indoor,0.8159,4.391304348
799770,booth/indoor,0.6169,5.985714286
480342,dentists_office,0.8854,4.550387597
531540,ice_floe,0.671,4.267605634
955754,railroad_track,0.5171,4.0
308243,hospital_room,0.6466,4.794117647
138617,skatepark,0.9655,5.887892377
124048,game_room,0.6748,4.660839161
675993,carrousel,0.5022,4.527027027
644379,ski_slope,0.9811,4.873303167
61421,bar,0.9539,4.781609195
2750,fire_escape,0.9318,4.929824561
196215,hayfield,0.548,5.238461538
274204,coffee_shop,0.9449,4.539325843
564422,medina,0.5798,5.77037037
375659,street,0.6484,4.1352657
29117,bakery/shop,0.9355,4.533936652
735970,iceberg,0.5067,7.072874494
1900,raft,0.9992,5.023584906
106233,electrical_substation,0.6547,4.883408072
115218,library/indoor,0.852,5.365
268442,church/outdoor,0.9095,5.046376812
949162,medina,0.5178,5.424581006
837833,electrical_substation,0.7458,5.130136986
373626,veterinarians_office,0.7413,4.282051282
50363,stage/indoor,0.7785,4.648514851
120706,fishpond,0.8191,6.217765043
756732,schoolhouse,0.5621,4.969565217
808997,canal/urban,0.823,6.006711409
288083,chemistry_lab,0.7681,5.534136546
756758,fishpond,0.6502,4.845814978
701062,corn_field,0.9949,4.470899471
441110,bayou,0.9473,7.387978142
949491,gift_shop,0.8156,4.98019802
781676,engine_room,0.5199,5.261904762
662185,apartment_building/outdoor,0.9262,5.721393035
579452,swamp,0.8442,6.263803681
8746,railroad_track,0.6387,4.24535316
887549,art_school,0.5974,5.193693694
287766,playground,0.9976,5.126373626
905014,mausoleum,0.8968,6.0
357597,home_office,0.7106,5.642361111
396734,fire_escape,0.6058,5.713333333
799369,atrium/public,0.9255,5.940740741
156779,bar,0.6995,5.196226415
26846,driveway,0.9167,4.799145299
578605,boat_deck,0.6442,4.789473684
312866,escalator/indoor,0.9401,5.027173913
577748,doorway/outdoor,0.7264,5.150943396
499069,field/cultivated,0.8226,5.92578125
698614,wheat_field,0.9997,6.948387097
13709,covered_bridge/exterior,0.9974,5.330143541
31009,butte,0.634,5.838427948
162509,veterinarians_office,0.8181,6.227906977
64684,gift_shop,0.7234,5.041044776
563555,control_tower/outdoor,0.8542,5.938053097
879929,outhouse/outdoor,0.5494,5.591194969
93432,swamp,0.5782,5.203007519
42306,pharmacy,0.6811,5.995744681
199166,drugstore,0.8203,5.290983607
2694,railroad_track,0.994,5.375565611
915814,wheat_field,0.6188,4.855172414
195163,archive,0.7479,4.611764706
943726,beauty_salon,0.5851,5.251748252
416858,labyrinth/outdoor,0.5833,4.647727273
426807,tower,0.6233,4.913636364
83381,boat_deck,0.7758,5.657587549
12023,wet_bar,0.9719,5.19
830988,pub/indoor,0.5871,5.812903226
473717,forest_road,0.5502,4.862275449
710228,pantry,0.601,4.898305085
20686,driveway,0.5095,3.314893617
164601,ski_slope,0.805,6.112359551
477351,beauty_salon,0.5458,4.717514124
435323,catacomb,0.9037,4.357487923
814100,canyon,0.9752,6.153225806
206524,escalator/indoor,0.9561,5.601351351
910890,swamp,0.6776,5.871794872
878444,cliff,0.5802,5.708571429
29550,cathedral/outdoor,0.5062,4.954887218
181076,physics_laboratory,0.7829,5.5625
131269,lock_chamber,0.9288,5.241758242
949724,wine_cellar/bottle_storage,0.9453,5.39800995
562388,raft,0.6563,4.9
536289,forest_path,0.9532,6.478571429
663023,field/cultivated,0.7013,6.506756757
714209,corn_field,0.998,5.733031674
467143,wheat_field,0.9895,6.05
114207,home_office,0.5167,5.205673759
319596,stage/indoor,0.9587,3.865116279
128945,archive,0.6342,5.23902439
442904,sea_cliff,0.9067,5.368715084
199680,laundromat,0.82,4.223776224
252056,home_office,0.9177,5.513513514
802167,parking_lot,0.9281,2.990909091
35849,library/indoor,0.7555,5.252336449
58484,parking_garage/indoor,0.8945,4.690082645
394192,hill,0.5375,4.786458333
845288,boat_deck,0.7922,6.297674419
45086,reception,0.7296,5.495614035
26952,desert/sand,0.9982,6.589147287
6725,kennel/outdoor,0.8779,4.453183521
602675,abbey,0.6679,5.905109489
774272,highway,0.8962,5.909952607
824822,hill,0.54,5.8125
581579,cliff,0.5225,4.871621622
470719,outhouse/outdoor,0.7651,5.340611354
59121,childs_room,0.7832,4.340540541
437641,kennel/outdoor,0.9198,4.473684211
115931,railroad_track,0.9507,5.074688797
417011,escalator/indoor,0.9022,5.593837535
248032,windmill,0.9621,5.75
232948,batters_box,0.9516,4.973262032
353701,waterfall/fan,0.5357,5.207253886
329168,stage/indoor,0.9684,4.764705882
30011,elevator/door,0.7628,4.941176471
315718,market/outdoor,0.67,4.757352941
624033,igloo,0.6333,5.909638554
25824,boardwalk,0.947,5.466942149
517526,abbey,0.981,6.293532338
107483,electrical_substation,0.9963,5.331606218
800835,ice_floe,0.7379,5.572327044
943,waterfall/fan,0.8903,2.601010101
78957,windmill,0.8237,5.720306513
171408,dentists_office,0.5217,5.330508475
191417,railroad_track,0.6096,6.03125
164600,doorway/outdoor,0.6196,4.637630662
70243,childs_room,0.5351,3.358778626
330792,apse/indoor,0.7092,4.70984456
763637,schoolhouse,0.8077,5.350746269
30750,veterinarians_office,0.7431,5.85915493
278018,chemistry_lab,0.5727,5.544303797
96332,elevator_shaft,0.6031,4.683060109
10474,wine_cellar/bottle_storage,0.7838,6.256157635
547070,ruin,0.952,5.503311258
733226,plaza,0.638,5.68902439
319348,pulpit,0.6819,3.705394191
265685,fire_station,0.8877,5.488584475
928099,bullring,0.9344,5.084337349
942287,ice_floe,0.5369,4.22972973
836183,mountain_snowy,0.7044,5.682758621
769128,igloo,0.7886,6.607594937
424304,islet,0.821,6.2
435826,rock_arch,0.6809,6.540229885
554885,bayou,0.744,5.19379845
589908,canyon,0.7451,6.64573991
295314,bakery/shop,0.5421,4.30125523
185775,construction_site,0.9616,4.525083612
185928,lock_chamber,0.9343,5.264840183
15841,clothing_store,0.5128,4.402985075
326487,greenhouse/indoor,0.8918,5.323529412
155388,electrical_substation,0.969,4.813636364
492692,basketball_court/outdoor,0.7604,5.026737968
282236,street,0.6828,4.245421245
356367,castle,0.9577,4.828877005
916296,bayou,0.8486,5.802816901
9650,music_store,0.593,6.253807107
344411,water_tower,1.0,4.732824427
558204,planetarium/outdoor,0.7323,6.007407407
590492,wet_bar,0.843,6.066666667
5825,corn_field,0.5523,4.950310559
93947,laundromat,0.9331,5.65917603
83508,racecourse,0.5084,6.163366337
822270,music_store,0.5775,4.397905759
246309,fire_station,0.9404,5.163701068
244976,canal/urban,0.9669,6.231481481
331031,cathedral/outdoor,0.6853,5.728346457
67658,skatepark,0.9896,7.055837563
509069,stadium/football,0.6072,4.152466368
99742,burial_chamber,0.859,4.118421053
726012,elevator/door,0.5715,5.964028777
732717,pantry,0.7266,5.415458937
664987,mountain_snowy,0.7742,6.40776699
351,art_gallery,0.5589,6.41025641
945945,water_tower,0.602,4.65625
699682,wet_bar,0.5034,6.890243902
462813,childs_room,0.9672,4.622857143
770214,slum,0.9881,6.441666667
801743,van_interior,0.8248,5.955555556
233353,ice_floe,0.6923,5.008547009
738628,forest_road,0.7236,5.571428571
276278,bow_window/outdoor,0.8526,5.741007194
925791,sea_cliff,0.959,5.317241379
335279,martial_arts_gym,0.7816,6.003584229
949712,firing_range/indoor,0.9806,4.72815534
357080,balcony/interior,0.5688,4.924242424
34965,dentists_office,0.638,4.600961538
92658,wine_cellar/bottle_storage,0.7266,5.220588235
70507,water_tower,0.8769,6.571906355
743883,apartment_building/outdoor,0.6752,5.149350649
101611,outhouse/outdoor,0.8949,5.128078818
946526,field/cultivated,0.5624,6.143835616
287725,lift_bridge,0.7283,5.438502674
814132,driveway,0.8197,6.390977444
538244,fire_escape,0.5526,5.480916031
511083,electrical_substation,0.9143,5.899543379
862131,jacuzzi/indoor,0.6086,6.426573427
433449,mountain_snowy,0.6935,5.226950355
51295,igloo,0.9738,4.118518519
904189,boat_deck,0.8803,4.368421053
248360,motel,0.5578,4.458100559
104907,beauty_salon,0.5745,5.561497326
252485,plaza,0.7604,4.877394636
619954,shower,0.963,4.756666667
721297,bathroom,0.9983,5.703703704
876692,track/outdoor,0.9297,5.331360947
212197,corn_field,0.9988,4.878472222
777477,staircase,0.8333,6.073333333
514195,baseball_field,0.6544,5.502590674
212288,parking_lot,0.6938,5.506802721
932585,mountain,0.7545,4.770833333
400901,clothing_store,0.8971,5.695876289
885574,art_school,0.8466,5.470149254
836949,hayfield,0.5987,4.497630332
761486,boat_deck,0.7742,6.202898551
668635,carrousel,0.5351,5.233766234
893398,phone_booth,0.6486,4.796875
123063,batters_box,0.6208,4.958823529
229395,boat_deck,0.7878,4.821705426
911879,parking_garage/indoor,0.5379,5.664634146
173594,yard,0.582,3.511363636
736726,elevator/interior,0.582,3.79787234
766197,gas_station,0.9971,5.952
98117,chemistry_lab,0.8315,5.870629371
